,number,point_2_x,point_2_y,point_l_x,point_l_y,speed
620,11621,1244.6290283203125,361.9083251953125,1225.969482421875,363.5542602539063,102.29797492510305
621,11622,1241.21484375,362.1207275390625,1223.0863037109375,363.38861083984375,102.30367312456728
622,11623,1238.5146484375,362.09600830078125,1219.861083984375,363.4980773925781,102.30914868770908
623,11624,1235.5367431640625,363.38525390625,1217.370361328125,364.7773742675781,102.31629666426615
624,11625,1232.314453125,364.0233459472656,1214.7386474609375,364.8703918457031,102.32875859383564
625,11626,1228.857421875,364.0001831054688,1211.3133544921875,364.6912841796875,102.33283053475698
626,11627,1225.9239501953125,365.35845947265625,1207.6405029296875,366.4224548339844,102.33694994073069
627,11628,1222.8380126953125,365.8905334472656,1205.1605224609375,366.8821716308594,102.35619728472523
628,11629,1220.023681640625,366.32891845703125,1201.7314453125,367.2015075683594,102.37389936258377
629,11630,1216.7545166015625,367.169677734375,1198.8909912109375,368.00006103515625,102.3786426321053
630,11631,1213.7384033203125,367.1582336425781,1195.4810791015625,368.2750244140625,102.39270327852228
631,11632,1210.6690673828125,367.8702392578125,1192.32080078125,369.0724182128906,102.366944029254
632,11633,1207.6885986328125,368.4074096679688,1189.68359375,369.7978820800781,102.35334596726156
633,11634,1204.5550537109375,368.4723510742188,1186.3929443359375,370.2552490234375,102.34933370906656
634,11635,1201.0618896484375,369.8290100097656,1182.2779541015625,371.9407958984375,102.35033769486574
635,11636,1198.02001953125,370.5660705566406,1179.420654296875,372.67572021484375,102.35989943429615
636,11637,1195.1998291015625,370.9848327636719,1177.40380859375,372.6300659179688,102.34873311147528
637,11638,1191.976318359375,372.5323181152344,1174.346435546875,374.0192260742188,102.34010597590702
638,11639,1187.55615234375,371.9157409667969,1168.44384765625,374.0842590332031,102.34056720986162
639,11640,1184.6942138671875,373.5839538574219,1166.696044921875,375.1182861328125,102.33881612474728
640,11641,1181.075439453125,375.1023254394531,1163.31396484375,376.3781127929688,102.33622751147469
641,11642,1177.636474609375,375.49212646484375,1160.0572509765625,376.5279541015625,102.33915262129585
642,11643,1174.393798828125,375.6312561035156,1156.6126708984375,376.4886474609375,102.33741684030515
643,11644,1171.558349609375,375.8515319824219,1153.446533203125,376.9882507324219,102.34071327472557
644,11645,1169.141845703125,375.5691833496094,1150.6783447265625,377.1047058105469,96.6422554822084
645,11646,1165.944091796875,375.40087890625,1147.7503662109375,377.2271728515625,96.64302522948496
646,11647,1162.328369140625,375.75665283203125,1144.2347412109375,377.5263977050781,96.64657448615021
647,11648,1158.9361572265625,375.5851440429688,1140.4515380859375,377.48956298828125,96.65719301873173
648,11649,1155.7879638671875,375.7450866699219,1134.739501953125,378.6476440429688,96.67963405224188
649,11650,1152.57421875,375.64837646484375,1135.12939453125,377.32415771484375,96.69334064037508
650,11651,1149.3697509765625,375.4783935546875,1131.9241943359375,377.14361572265625,96.70029910991943
651,11652,1145.799560546875,375.7923278808594,1128.2130126953125,377.4858093261719,96.69015510776678
652,11653,1142.45458984375,375.9062805175781,1124.629638671875,377.5467224121094,96.70808206325022
653,11654,1139.276123046875,375.9282531738281,1121.650146484375,377.4512634277344,96.72017451513945
654,11655,1135.4986572265625,376.3524169921875,1117.7786865234377,377.7489318847656,96.73374736066437
655,11656,1132.3250732421875,375.7918701171875,1114.2886962890623,377.37530517578125,96.74641225663817
656,11657,1128.9810791015625,375.8629455566406,1111.52978515625,377.7007446289063,96.76644396588864
657,11658,1125.70654296875,376.1384582519531,1108.166259765625,377.8649291992188,96.77930105488741
658,11659,1122.487060546875,375.4743957519531,1104.872802734375,377.2677307128906,96.66454654961949
659,11660,1119.13671875,376.3469543457031,1101.7503662109377,378.0988159179688,96.651792980822
660,11661,1116.0894775390623,376.533935546875,1098.4473876953123,378.2951354980469,96.63769392579201
661,11662,1112.9808349609377,376.4115295410156,1095.0831298828123,378.3319091796875,96.61189526225661
662,11663,1109.6649169921877,377.5714111328125,1091.9014892578123,379.33209228515625,96.59943613029623
663,11664,1106.6182861328123,377.7193603515625,1088.8511962890623,379.4153747558594,96.58924747550066
664,11665,1103.67333984375,378.3570251464844,1086.05029296875,379.88427734375,96.57704379934523
665,11666,1100.31005859375,379.1070251464844,1082.4593505859377,380.7694091796875,96.57806093614529
666,11667,1097.408447265625,378.775146484375,1079.368896484375,380.732666015625,96.57648662270893
667,11668,1094.60009765625,379.5789489746094,1077.0679931640623,381.4750671386719,96.58147553997529
668,11669,1091.438232421875,380.4715270996094,1074.1710205078123,382.2373962402344,96.60479906649464
669,11670,1088.109619140625,380.0533752441406,1070.896728515625,381.6193237304688,96.61467792394005
670,11671,1084.93603515625,381.169921875,1067.705078125,382.7907104492188,96.63686290761974
671,11672,1081.79443359375,382.2169799804688,1064.5244140625,383.8651123046875,96.66136117579485
672,11673,1078.46435546875,381.9430847167969,1061.1588134765623,383.4954528808594,96.67365628214466
673,11674,1075.204833984375,383.4857482910156,1057.5283203125,385.523193359375,96.67141943907372
674,11675,1072.1163330078123,384.55712890625,1053.9727783203123,387.1817932128906,96.6809252172617
675,11676,1068.8507080078123,384.5221252441406,1050.7347412109377,387.4383544921875,96.69061771459113
676,11677,1065.620849609375,385.8804626464844,1047.0164794921877,389.43463134765625,96.70735732290069
677,11678,1062.5111083984377,386.6267395019531,1044.37158203125,390.2283935546875,96.72372215480287
678,11679,1059.537109375,387.3525085449219,1041.8658447265623,390.3091125488281,96.73826908508957
679,11680,1056.143310546875,388.9759216308594,1038.8226318359377,391.2852478027344,96.75943130896464
680,11681,1052.646484375,389.4003601074219,1035.558837890625,391.20001220703125,96.78037142857016
681,11682,1049.4302978515623,390.57037353515625,1032.1939697265623,391.98089599609375,96.79844260673477
682,11683,1046.1273193359377,392.6021118164063,1028.9532470703123,393.49786376953125,96.80349886112776
683,11684,1042.736083984375,392.44732666015625,1025.9310302734377,393.2438354492188,96.70642516640541
684,11685,1038.55615234375,390.9157409667969,1019.44384765625,393.0842590332031,96.68701587240908
685,11686,1036.2843017578123,393.505126953125,1019.41796875,394.2570190429688,96.6872754795675
686,11687,1033.2208251953123,392.6686401367188,1015.9760131835938,394.07373046875,96.69993932817816
687,11688,1030.09033203125,392.6525268554688,1012.5191040039062,394.9039001464844,96.67792041690028
688,11689,1026.7088623046877,393.1791687011719,1009.2293701171876,395.79010009765625,96.65580048783859
689,11690,1023.3880004882812,393.4422607421875,1006.3372802734376,395.5684814453125,96.63951493126062
690,11691,1020.3966674804688,394.5722351074219,1002.9921264648438,396.4549560546875,96.65694539321846
691,11692,1017.3569946289062,395.3705749511719,999.6619873046876,397.3206481933594,96.66532834544005
692,11693,1014.017333984375,395.5866088867188,996.6260986328124,397.6039733886719,96.68278167272858
693,11694,1010.96240234375,397.1452941894531,993.5950927734376,398.9116516113281,96.70609023742857
694,11695,1007.9705200195312,397.95147705078125,990.9113159179688,399.6527404785156,96.72358661858864
695,11696,1005.0419921875,398.47467041015625,988.0029907226562,399.9337768554688,96.734176373534
696,11697,1002.329345703125,399.5596923828125,985.0057373046876,401.0962219238281,96.75541474951248
697,11698,998.55615234375,398.9157409667969,979.44384765625,401.0842590332031,96.7551456895462
698,11699,997.3240356445312,400.22259521484375,979.9617309570312,402.1774291992188,96.7635486202782
699,11700,994.6339721679688,401.0735778808594,977.1692504882812,402.9245300292969,96.7811796331699
700,11701,991.5204467773438,401.290771484375,974.2595825195312,403.0625915527344,96.79878411889645
701,11702,987.55615234375,399.9157409667969,968.44384765625,402.0842590332031,96.82024389378077
702,11703,984.55615234375,400.9157409667969,965.44384765625,403.0842590332031,96.83444747586664
703,11704,981.55615234375,400.9157409667969,962.44384765625,403.0842590332031,96.84708802266796
704,11705,979.908935546875,402.76446533203125,962.3963623046876,404.293212890625,96.86839057868244
705,11706,975.55615234375,401.9157409667969,956.44384765625,404.0842590332031,96.88308321053404
706,11707,974.1734619140624,403.548828125,956.6051025390624,405.1994323730469,96.89703752315212
707,11708,969.55615234375,402.9157409667969,950.44384765625,405.0842590332031,96.9022022051962
708,11709,967.4927368164062,404.07037353515625,950.2114868164062,405.322509765625,96.92365812852215
709,11710,964.3670654296876,404.6593017578125,946.8944702148438,406.0353393554688,96.93776203830171
710,11711,961.171875,405.21490478515625,943.7103881835938,406.5987243652344,96.95175632879221
711,11712,956.55615234375,403.9157409667969,937.44384765625,406.0842590332031,96.96778468706577
712,11713,955.0869827270508,406.0932388305664,937.5057601928712,407.4322280883789,96.96615872900557
713,11714,952.0855102539062,406.4424133300781,933.6251220703124,408.0025024414063,96.98930657576807
714,11715,947.55615234375,405.9157409667969,928.44384765625,408.0842590332031,97.00548148806456
715,11716,944.55615234375,405.9157409667969,925.44384765625,408.0842590332031,97.01146823239613
716,11717,942.5701904296876,406.4258117675781,924.2488403320312,408.6595764160156,97.01872683339668
717,11718,940.55615234375,404.9157409667969,921.44384765625,407.0842590332031,97.02050829774029
718,11719,943.55615234375,403.9157409667969,924.44384765625,406.0842590332031,97.04312041546386
719,11720,946.55615234375,403.9157409667969,927.44384765625,406.0842590332031,97.0553671213626
720,11721,951.6040573120116,404.87230682373047,934.4247970581056,406.4940643310547,97.05730594495571
721,11722,955.0855712890624,404.5278472900391,937.8700180053712,406.0608673095703,97.07447775779734
722,11723,958.2778778076172,404.79425048828125,941.0193252563477,406.2340316772461,97.08635652817304
723,11724,961.5519638061523,405.02747344970703,944.3607330322266,406.51849365234375,97.1043704732385
724,11725,963.55615234375,402.9157409667969,944.44384765625,405.0842590332031,97.11605632618792
725,11726,966.55615234375,402.9157409667969,947.44384765625,405.0842590332031,97.12321700134736
726,11727,969.55615234375,402.9157409667969,950.44384765625,405.0842590332031,97.12970888369206
727,11728,972.55615234375,402.9157409667969,953.44384765625,405.0842590332031,97.12170229796926
728,11729,975.55615234375,402.9157409667969,956.44384765625,405.0842590332031,97.13531306205113
729,11730,979.55615234375,402.9157409667969,960.44384765625,405.0842590332031,97.15272512196236
730,11731,982.55615234375,402.9157409667969,963.44384765625,405.0842590332031,97.17335343408277
731,11732,985.55615234375,402.9157409667969,966.44384765625,405.0842590332031,97.18853484380293
732,11733,989.55615234375,402.9157409667969,970.44384765625,405.0842590332031,97.187854191224
733,11734,992.55615234375,402.9157409667969,973.44384765625,405.0842590332031,97.19927441668658
734,11735,995.55615234375,402.9157409667969,976.44384765625,405.0842590332031,97.21047595637792
735,11736,998.55615234375,402.9157409667969,979.44384765625,405.0842590332031,97.22010342131986
736,11737,1001.55615234375,402.9157409667969,982.44384765625,405.0842590332031,97.24122296367487
737,11738,1005.55615234375,401.9157409667969,986.44384765625,404.0842590332031,97.25603048009306
738,11739,1008.55615234375,401.9157409667969,989.44384765625,404.0842590332031,97.27443099328212
739,11740,1011.55615234375,400.9157409667969,992.44384765625,403.0842590332031,97.28559516908173
740,11741,1014.55615234375,399.9157409667969,995.44384765625,402.0842590332031,97.28538076959788
741,11742,1017.55615234375,399.9157409667969,998.44384765625,402.0842590332031,97.30656094995169
742,11743,1020.55615234375,399.9157409667969,1001.44384765625,402.0842590332031,97.31869700297878
743,11744,1023.55615234375,398.9157409667969,1004.44384765625,401.0842590332031,97.33048512588108
744,11745,1027.833740234375,398.18603515625,1010.3900146484376,400.7081604003906,97.34969569595863
745,11746,1029.55615234375,397.9157409667969,1010.44384765625,400.0842590332031,97.37081568498215
746,11747,1032.55615234375,396.9157409667969,1013.44384765625,399.0842590332031,97.39132321275423
747,11748,1035.55615234375,395.9157409667969,1016.44384765625,398.0842590332031,97.41379273296015
748,11749,1038.55615234375,395.9157409667969,1019.44384765625,398.0842590332031,97.4339298115373
749,11750,1041.55615234375,395.9157409667969,1022.44384765625,398.0842590332031,97.45573355924739
750,11751,1044.55615234375,395.9157409667969,1025.44384765625,398.0842590332031,97.46059603863856
751,11752,1047.55615234375,394.9157409667969,1028.44384765625,397.0842590332031,97.48201239740496
752,11753,1050.55615234375,394.9157409667969,1031.44384765625,397.0842590332031,97.49201594767445
753,11754,1054.55615234375,394.9157409667969,1035.44384765625,397.0842590332031,97.5034348947133
754,11755,1058.522216796875,395.13134765625,1041.3582763671877,397.5061950683594,97.51486530168371
755,11756,1061.5010986328123,394.8000793457031,1044.1246337890623,397.7896423339844,97.5267739052672
756,11757,1064.964111328125,394.2404174804688,1047.0673828125,397.5259704589844,97.53608139245588
757,11758,1066.55615234375,393.9157409667969,1047.44384765625,396.0842590332031,97.55678052379562
758,11759,1071.74462890625,393.2013244628906,1054.182861328125,395.7245788574219,97.57637385702463
759,11760,1073.55615234375,391.9157409667969,1054.44384765625,394.0842590332031,97.58744949384062
760,11761,1077.55615234375,391.9157409667969,1058.44384765625,394.0842590332031,97.60648129609748
761,11762,1080.55615234375,390.9157409667969,1061.44384765625,393.0842590332031,97.62779449472292
762,11763,1083.55615234375,389.9157409667969,1064.44384765625,392.0842590332031,97.64762144727786
763,11764,1086.55615234375,390.9157409667969,1067.44384765625,393.0842590332031,97.66818986430242
764,11765,1090.55615234375,389.9157409667969,1071.44384765625,392.0842590332031,97.68695674559505
765,11766,1094.43798828125,390.1981201171875,1077.2313232421877,391.9107666015625,97.70726335004292
766,11767,1097.106201171875,389.7605285644531,1080.0335693359377,391.4531555175781,97.72654171837809
767,11768,1100.185302734375,389.3576049804688,1083.084228515625,390.8396911621094,97.74746689921447
768,11769,1103.255126953125,388.77825927734375,1086.2869873046877,390.35791015625,97.75747778283386
769,11770,1106.1778564453123,388.2241516113281,1089.1383056640623,389.8955993652344,97.7688091190217
770,11771,1109.2835693359377,387.76153564453125,1091.935302734375,389.6824951171875,97.78655007263072
771,11772,1112.2010498046877,387.39404296875,1094.899658203125,389.1978454589844,97.79198987584394
772,11773,1115.0205078125,386.6604309082031,1097.99462890625,388.2713317871094,97.8023854596476
773,11774,1118.1114501953123,386.3689270019531,1101.0574951171877,388.0809020996094,97.82119342412105
774,11775,1121.2626953125,386.1474609375,1103.881103515625,388.7097473144531,97.83958950598608
775,11776,1124.1334228515623,385.57061767578125,1107.0875244140623,387.2942199707031,97.84346077666883
776,11777,1127.195556640625,384.7048645019531,1110.0091552734377,386.6007690429688,97.8633496138318
777,11778,1130.7188720703125,384.3531494140625,1113.1510009765623,386.178955078125,97.87462977002829
778,11779,1134.26904296875,384.4342956542969,1117.0352783203123,385.7247009277344,97.8903449445905
779,11780,1137.3153076171875,383.7190856933594,1120.00048828125,385.17657470703125,97.91017018042878
780,11781,1140.2740478515625,382.5593566894531,1122.9066162109377,384.3381652832031,97.92904397516932
781,11782,1143.9864501953125,382.69775390625,1126.8021240234375,384.3514099121094,97.94869627654973
782,11783,1147.5677490234375,382.59515380859375,1130.06787109375,384.2395324707031,97.96579960136104
783,11784,1150.8017578125,381.47735595703125,1133.4012451171875,383.1275329589844,97.98578226299415
784,11785,1154.1640625,381.0993347167969,1137.1380615234375,382.7235107421875,98.0029287769525
785,11786,1156.55615234375,379.9157409667969,1137.44384765625,382.0842590332031,98.01326121918316
786,11787,1161.3612060546875,379.8980712890625,1143.9952392578125,381.5602722167969,98.03047312757444
787,11788,1163.55615234375,378.9157409667969,1144.44384765625,381.0842590332031,98.03025860680827
788,11789,1168.0391845703125,378.4046936035156,1150.7047119140625,380.103759765625,98.04307025863385
789,11790,1171.411376953125,378.1808471679688,1154.159912109375,379.411865234375,98.05941899322616
790,11791,1174.3846435546875,378.482421875,1157.210205078125,379.15924072265625,98.06407628239664
791,11792,1177.062744140625,377.1005859375,1160.33056640625,377.92132568359375,98.0763293893528
792,11793,1179.55615234375,375.9157409667969,1160.44384765625,378.0842590332031,98.09477313320043
793,11794,1183.536376953125,376.5256652832031,1166.0853271484375,377.8505554199219,98.11193224592665
794,11795,1186.2265625,375.1098937988281,1169.1800537109375,376.5108337402344,98.12180789394074
795,11796,1189.1732177734375,374.3871154785156,1171.9141845703125,375.9577941894531,98.133743989355
796,11797,1191.9248046875,374.3628540039063,1174.6119384765625,375.9128723144531,98.14298087619434
797,11798,1194.5423583984375,373.2907409667969,1177.3392333984375,374.9705505371094,98.15588221756686
798,11799,1197.4212646484375,373.4150695800781,1179.8544921875,375.3647766113281,98.17527550175645
799,11800,1200.1785888671875,373.4880676269531,1182.0279541015625,375.5943908691406,98.19018550310841
800,11801,1203.0257568359375,372.2996520996094,1185.2265625,374.2406921386719,98.20000614700236
801,11802,1206.1055908203125,372.1873779296875,1188.641357421875,373.81622314453125,98.21229137848007
802,11803,1209.1148681640625,372.4021301269531,1191.73388671875,373.7934875488281,98.22100597244949
803,11804,1211.9869384765625,371.7523498535156,1194.9920654296875,372.7322692871094,98.23645164462864
804,11805,1215.145263671875,371.4337158203125,1197.9632568359375,372.389404296875,98.24478671056877
805,11806,1218.3919677734375,371.21136474609375,1201.06640625,372.083251953125,98.25643229455912
806,11807,1221.1160888671875,370.2276916503906,1204.3394775390625,371.0131530761719,98.26394399154957
807,11808,1224.3494873046875,369.6903076171875,1206.9405517578125,370.8743896484375,98.27464269504944
808,11809,1227.9603271484375,369.4368591308594,1210.560546875,370.3177795410156,98.28473815147787
809,11810,1231.15283203125,369.2847290039063,1213.8046875,370.2432861328125,98.29176914190417
810,11811,1233.899658203125,368.9599304199219,1216.0667724609375,370.4967651367188,98.3108022188138
811,11812,1236.96484375,368.4284057617188,1219.301025390625,369.8827209472656,98.307387709386
812,11813,1239.880615234375,368.7424621582031,1222.651611328125,369.9053649902344,98.32488263419629
813,11814,1242.7763671875,368.1543273925781,1225.38720703125,369.68048095703125,98.33454858245035
814,11815,1245.4237060546875,367.2763366699219,1228.344482421875,368.5058288574219,98.34718445827858
815,11816,1248.2359619140625,367.5374450683594,1231.229736328125,368.3612976074219,97.43984799956972
816,11817,1251.018310546875,367.4613342285156,1233.838623046875,368.3528137207031,97.44242032564532
817,11818,1253.703125,366.6959533691406,1236.6204833984375,367.6703796386719,97.45275882207865
818,11819,1256.636474609375,366.01983642578125,1239.48046875,367.2918395996094,97.45471372267409
819,11820,1259.5604248046875,365.1644592285156,1241.879150390625,366.9803771972656,97.4380020114302
820,11821,1262.78369140625,364.62249755859375,1244.5098876953125,366.9319152832031,97.44808278315605
821,11822,1265.5147705078125,364.9054870605469,1247.7335205078125,366.9954528808594,97.45852703956685
822,11823,1268.592529296875,364.5465087890625,1250.8809814453125,366.401123046875,97.47773921715375
823,11824,1271.239501953125,364.0889587402344,1253.3902587890625,366.2252197265625,97.49707612303206
824,11825,1274.2357177734375,363.5145568847656,1255.9713134765625,366.0202026367188,97.50713149431273
825,11826,1277.4832763671875,362.7914123535156,1259.052734375,365.3946838378906,97.51719106477226
826,11827,1280.7032470703125,362.5104064941406,1262.3475341796875,364.7613830566406,97.53638080467613
827,11828,1283.9132080078125,361.8829040527344,1266.011474609375,363.55804443359375,97.54684987881546
828,11829,1286.970947265625,361.3019714355469,1269.3260498046875,362.6681823730469,97.45545568572383
829,11830,1290.1527099609375,361.11041259765625,1272.210205078125,362.701171875,97.45752343195986
830,11831,1293.6600341796875,361.186279296875,1275.540283203125,363.02783203125,97.47419608186195
831,11832,1296.927490234375,361.30517578125,1278.8260498046875,362.95025634765625,97.48175225371277
832,11833,1299.8236083984375,361.4088134765625,1281.924560546875,362.6252136230469,97.49458805552099
833,11834,1302.78369140625,361.2569885253906,1285.22119140625,363.1611022949219,97.49219448734327
834,11835,1305.8572998046875,361.5615234375,1288.3365478515625,362.63360595703125,97.47919274527014
835,11836,1309.3255615234375,361.4728088378906,1291.758544921875,362.6185302734375,97.48386449640309
836,11837,1312.3748779296875,360.725830078125,1294.486328125,362.0586242675781,97.43009102869048
837,11838,1315.226318359375,360.3356018066406,1297.6826171875,361.4773254394531,97.42739929358244
838,11839,1318.6839599609375,360.2173767089844,1301.25,361.3789978027344,97.44303325226757
839,11840,1322.1082763671875,360.2247619628906,1304.5361328125,361.4593200683594,97.45326541645198
840,11841,1325.1033935546875,360.1411437988281,1307.3768310546875,361.3831481933594,97.47013991832884
841,11842,1327.88037109375,359.83349609375,1309.8212890625,361.2862548828125,97.4669395787287
842,11843,1330.783203125,359.720947265625,1312.9937744140625,361.0179748535156,97.47243229863257
843,11844,1333.9083251953125,360.2041931152344,1316.201416015625,361.4157104492188,97.47955071906156
844,11845,1336.802978515625,359.8973693847656,1318.9666748046875,361.15765380859375,97.48031160152729
845,11846,1339.533447265625,359.48193359375,1321.7164306640625,360.5574951171875,97.49894350214056
846,11847,1342.353759765625,359.8349609375,1324.9578857421875,360.6106872558594,97.515780315576
847,11848,1345.50341796875,359.4369812011719,1328.172119140625,360.4572143554688,97.53474379077866
848,11849,1348.66552734375,358.830078125,1330.826904296875,360.173583984375,97.54340552292228
849,11850,1351.33837890625,359.09051513671875,1333.954345703125,360.2201232910156,97.56200358013618
850,11851,1354.672119140625,359.5833740234375,1336.941162109375,360.33734130859375,97.579440500358
851,11852,1357.6405029296875,359.6920471191406,1340.105712890625,360.42803955078125,97.58836918908024
852,11853,1360.8424072265625,359.6747741699219,1343.3109130859375,360.8068542480469,97.60584421228563
853,11854,1364.06005859375,359.75738525390625,1346.182373046875,361.3111572265625,97.62445966890743
854,11855,1367.1512451171875,360.33331298828125,1349.309814453125,361.86993408203125,97.63666958328241
855,11856,1369.9161376953125,360.4350891113281,1352.294921875,361.709228515625,97.6553130462568
856,11857,1372.731201171875,359.9461975097656,1355.008544921875,361.1379699707031,97.66938064461014
857,11858,1376.2857666015625,360.29736328125,1358.8953857421875,361.6316833496094,97.67956167423864
858,11859,1379.8016357421875,360.8034973144531,1361.6490478515625,362.5072326660156,97.69010107002028
859,11860,1382.756591796875,360.6174621582031,1364.5040283203125,362.239013671875,97.69991342083692
860,11861,1385.9656982421875,361.1564025878906,1368.8385009765625,362.0317993164063,97.70937007211798
861,11862,1389.675537109375,362.0067138671875,1372.405517578125,362.90863037109375,97.72001962834793
862,11863,1392.7557373046875,362.3731689453125,1374.93701171875,363.4967956542969,97.7358366587971
863,11864,1395.01806640625,362.0491943359375,1377.2789306640625,363.4001159667969,97.74627300758156
864,11865,1398.305908203125,362.2510986328125,1380.44189453125,363.4515686035156,97.76442264276574
865,11866,1401.740966796875,363.3983459472656,1383.8636474609375,364.192626953125,97.77412463340026
866,11867,1404.240966796875,364.3993835449219,1386.72900390625,364.72705078125,97.79133587036716
867,11868,1406.2945556640625,363.3800659179688,1389.09033203125,363.8003845214844,97.80813766409841
868,11869,1409.5958251953125,363.5561828613281,1392.0721435546875,364.4815979003906,97.82563776715435
869,11870,1412.8677978515625,364.6781921386719,1394.7423095703125,365.8188171386719,97.83073391638382
870,11871,1415.41455078125,364.282470703125,1397.4359130859375,365.2036437988281,97.84853648696767
871,11872,1417.7393798828125,364.19854736328125,1400.076416015625,365.1069641113281,97.8624945760396
872,11873,1420.9228515625,365.3659973144531,1403.5421142578125,366.271240234375,97.88072532869057
873,11874,1424.0693359375,365.3108215332031,1406.567626953125,366.3089599609375,97.89416545285671
874,11875,1426.84326171875,365.24200439453125,1408.8448486328125,366.61181640625,97.91213505993315
875,11876,1429.884765625,366.1343994140625,1411.2510986328125,367.7502136230469,97.91844719048672
876,11877,1433.168212890625,366.43408203125,1413.734130859375,367.8839111328125,97.92263111700852
877,11878,1436.1710205078125,366.7174377441406,1417.471435546875,367.4278259277344,97.93111048302455
878,11879,1438.80908203125,367.3924865722656,1420.5908203125,367.80596923828125,97.94834761304831
879,11880,1441.660400390625,367.43353271484375,1423.3372802734375,368.1428527832031,97.96493216117807
880,11881,1444.726318359375,367.4817199707031,1426.151123046875,368.4532470703125,97.98243707634177
881,11882,1447.677001953125,367.96624755859375,1429.7840576171875,368.84381103515625,97.99567294662012
882,11883,1451.1396484375,367.4220275878906,1432.9755859375,368.5303649902344,98.01280644431091
883,11884,1454.5640869140625,368.163818359375,1435.744140625,369.2192993164063,98.01842557904024
884,11885,1456.55615234375,368.9157409667969,1437.44384765625,371.0842590332031,98.03569369940658
885,11886,1468.19775390625,356.9726257324219,1443.904541015625,358.90826416015625,98.04790711485859
886,11887,1463.83984375,368.4786987304688,1444.47509765625,370.0557861328125,98.05709104939292
887,11888,1466.0,370.0,1443.0,371.0,98.0729168823757
888,11889,1469.7669677734375,367.8029479980469,1450.5224609375,369.0716857910156,98.08259883184502
889,11890,1472.752685546875,367.6103515625,1453.33984375,368.8977966308594,98.1002771112389
890,11891,1475.8248291015625,366.54815673828125,1456.5615234375,367.92413330078125,98.11286564908787
891,11892,1478.7275390625,365.3042907714844,1459.3778076171875,366.6343688964844,98.13064531053496
892,11893,1480.1507568359375,365.6744995117188,1460.499755859375,367.3326110839844,98.1471089757915
893,11894,1477.6890869140625,365.1874694824219,1457.8255615234375,366.6267395019531,98.16457499625395
894,11895,1475.0831298828125,366.0005493164063,1455.2584228515625,367.41607666015625,98.17658870535163
895,11896,1472.313720703125,366.5185852050781,1452.78076171875,367.7787170410156,98.18584663074994
896,11897,1470.1337890625,366.7705993652344,1450.5858154296875,368.1033935546875,98.203512887455
897,11898,1467.54296875,369.1961669921875,1447.884765625,370.49993896484375,98.219477744944
898,11899,1464.6405029296875,369.434814453125,1444.5360107421875,371.1317138671875,98.22815529021388
899,11900,1461.6571044921875,369.3421630859375,1441.7161865234375,370.8930358886719,95.82980014184109
900,11901,1459.0247802734375,371.3927917480469,1439.5794677734375,372.6196594238281,95.83665060925918
901,11902,1456.148193359375,371.1077880859375,1436.8284912109375,371.9726257324219,95.84198780107906
902,11903,1453.0479736328125,370.2425537109375,1433.2010498046875,371.3610534667969,95.84722525467213
903,11904,1450.2623291015625,372.1665344238281,1430.9742431640625,373.2529602050781,95.8508133832168
904,11905,1447.2762451171875,371.93731689453125,1428.4327392578125,372.8963928222656,95.83653578265712
905,11906,1443.841796875,372.8075866699219,1424.660888671875,373.4286193847656,95.84646488087178
906,11907,1440.4644775390625,374.6482849121094,1421.1387939453125,375.1620788574219,95.84924171836693
907,11908,1437.44873046875,374.21331787109375,1417.124755859375,375.2896423339844,95.85443300888893
908,11909,1434.3828125,375.4629211425781,1414.090576171875,377.039306640625,95.86029478822896
909,11910,1431.6221923828125,375.3656311035156,1412.3778076171875,376.6343688964844,95.8673260259819
910,11911,1427.126220703125,375.08697509765625,1408.224853515625,375.9953308105469,95.87360226338349
911,11912,1424.2584228515625,376.4762573242188,1404.8670654296875,377.4968566894531,95.87549910451055
912,11913,1421.451904296875,376.296142578125,1401.74169921875,377.43194580078125,95.88117875039968
913,11914,1418.3575439453125,374.9446716308594,1399.017333984375,376.0339050292969,95.8846446878572
914,11915,1415.720458984375,376.0480041503906,1395.99365234375,377.3039245605469,95.89062960016324
915,11916,1412.5042724609375,375.7434387207031,1393.4224853515625,376.6710205078125,95.89616949032404
916,11917,1409.376220703125,375.5797424316406,1389.8392333984375,376.27423095703125,95.90271494729393
917,11918,1406.669189453125,376.8647766113281,1387.1158447265625,377.4555358886719,95.89886518213726
918,11919,1404.32177734375,375.69342041015625,1384.6292724609375,376.7521362304688,95.89327302011702
919,11920,1401.54736328125,375.6319580078125,1381.8167724609375,377.0208740234375,95.89978789051727
920,11921,1398.54052734375,376.6287536621094,1379.109375,377.97662353515625,95.89669495737205
921,11922,1395.6358642578125,375.4507446289063,1376.3289794921875,376.6535949707031,95.8925467642837
922,11923,1393.092529296875,375.6845703125,1373.7886962890625,376.7961730957031,95.88991912085329
923,11924,1390.0537109375,376.1110229492188,1370.3428955078125,377.4872131347656,95.89516192925572
924,11925,1387.2200927734375,374.4739990234375,1366.92333984375,376.2785949707031,95.88980430767307
925,11926,1384.3226318359375,375.5702209472656,1364.3319091796875,377.31744384765625,95.89402496550233
926,11927,1381.3359375,376.13909912109375,1362.0257568359375,377.5698547363281,95.90019527017787
927,11928,1378.178955078125,375.2525939941406,1359.1602783203125,376.52423095703125,95.90316260830805
928,11929,1375.396728515625,376.51397705078125,1355.54443359375,378.0615539550781,95.9008844435845
